en,kingdom,n,,ala eze [LLHL].,echeruo
en,kingfisher,n,,"anyannünü[LL];nkelu[HHH];
  nkenu [HHH].",echeruo
en,king-crab,n,,abökö [HHH]; abükö [LHH].,echeruo
en,kinship // öbara [LLL].,,,"",echeruo
en,kinsmen,n,,ikwu [HH]; ümü nna [HL HH].,echeruo
en,kiosk /; ülö ntü [HL HH].,,,"",echeruo
en,kiss,v,,"susuo önü [HLH HH]; sutu önü [HLH
  HH], kitchen * usekwu [LHH]; usokwu [LHH]; üsö
  ekwu [LH HH].",echeruo
en,kitchen-chair,n,,"mgbada [LLH]; oce mgbada
  [HH HHH].",echeruo
en,kitchen knife,n,,rama ekwu [HL HH].,echeruo
en,kite // aga nkwö [LL HH]; agü [HH]; agü nkwö [HH HH]; agwünkwö [HH HH]; egbe [HH]; ndagbu [LLH]; ükwö [LH].,,,"",echeruo
en,kleptomania,n,,aka-nni ori [HH-HH HH] (önïca).,echeruo
en,knead,v,,kpüö [HH]; löö [HH]; zöö [LH].,echeruo
en,knead mud,v,,gbaa ötö [HH HH].,echeruo
en,knee,n,,ikpele [HLL]; ikpere [HLL].,echeruo
en,kneel,v,,gbuo ikpele [HH HHH]; gbuo ikpere [HH HHH]; sekpuo [HLL].,echeruo
en,knife,n,,mma [HL]; ötakï [LHH].,echeruo
en,knife (kinds of),n,,agbada [HHH]; akükö [HLL]; mma nkwü [HL HH]; mpaina [LLL] (Afikpo); nkükö [HLL]; okpome [LHH] (öhafia).,echeruo
en,"",,,"",echeruo
en,knife (surgical) * agaba[HHH];agöba[HHH]; agü aba [HH HL]; agüba [HHH]; ukoti [LHH].,,,"",echeruo
en,knit,v,,kpaa [LH].,echeruo
en,knock,v,,kpöö [HH]; küö [LH]; küö aka [LH HH].,echeruo
en,knockdown,v,,kütuo [HLH].,echeruo
en,knock hole through,v,,küpuo [LHH].,echeruo
en,knock into shape,v,,kpüö [HH];küzie [LHH].,echeruo
en,knot    77 akpü [HL]; elo [LL].,,,"",echeruo
en,knot (tie),v,,maa akpü [HH HH].,echeruo
en,know,v,,maa [HH]; mata [LH].,echeruo
en,"",,,"",echeruo
en,kolanut 77 öjï[HH]; öjïigbo [HH] Cola acuminate.,,,"",echeruo
en,kola nut (bitter) 77 agba ilu [HH HH]; akara [HHH] (Bende); akü ilu [HH HH]; igogoro [LHHH] (Bende); ugugolo [HHHH].,,,"",echeruo
en,kola nut (Hausa) 11 öiïgworo [HH] Cola nitida.,,,"",echeruo
en,kola nut (white),n,,öjï ugo [HH LL].,echeruo
en,"225

labium

Igbo Dictionary

leaf



L
labium major",n,,"ibe atü [HH HL]; ibeötii [HH
  HL].",echeruo
en,labium minor,n,,"nghö atü [HH HL]; nghö ötü
  [HH HL].",echeruo
en,labour,n,,"öïflï [LLL]; ölü [HH]; örü [HH]
  (Owere).",echeruo
en,labour,v,,lüö [HH] (önïca); rüö [HH].,echeruo
en,lack,v,,gbara aka [HH HH]; köö [HH].,echeruo
en,"ladder   /; igulube [LLLL]; mbe [HH]; mbibi
[LLH]; mbube [LLH]; ndubu [LLH]; obe
  [HH]; obube [LLH] (Afikpo); ubube [LLH], ladle",n,,eku [HH]; mbe [HL].,echeruo
en,lagoon,n,,"odigiri [LLL], lag behind v daaazü[LHHH];laaazü[LHHH];
",echeruo
en,naaazü[LHHH].,,,"",echeruo
en,lake,n,,ezu [HL].,echeruo
en,lamb,n,,"atülü[HHL];atürü[HHH];nwaatürü
  [H HHH].",echeruo
en,lameness    ;; ngwörö [LHH].,,,"",echeruo
en,lament,n,,akwa ar'ïrï [HH LLL].,echeruo
en,"lament vbeeakwa[HHHH];kpöömkpu[HH
LH]; kwaa [HH] (Onïca)j,kwaa akwa [HH
  HH], lamentation",n,,akwa [HH].,echeruo
en,lament (song of),n,,"uri akwa [HH HH], lament (start) v fïa üzü [HH LL].",echeruo
en,"lame (be)    v daa ngwörö [LH HHH]; gwöö
  [HH], lame person",n,,onye ngwörö [HH HHH].,echeruo
en,lamp,n,,"iheökü [HH HH]; ite ökü [LL HH];
itikpa [LLH]; mpanaka [LHHH]; ori öna [HH
  HL]; utukpe [LLH].",echeruo
en,lancet,n,,"agaba [HLH]; agöba [HLH]; agü aba
  [HH HL]; agüba [HLH]; ube [HL].",echeruo
en,lance through,v,,wapuo [HHH].,echeruo
en,land,n,,"ala [LL] (Owere); ale [LL] (Afikpo);
  ana [LL] (önïca); anï [LL] (önïca).",echeruo
en,"land (sub-fertile)   /; alaöca[LLHH];anïöca
  [LL HH].",,,"",echeruo
en,land (under water),n,,"anï olu [LL HH];
  mgbökö [LHH].",echeruo
en,language,n,,asüsü [HLH]; okwu [HH].,echeruo
en,lank and trim,adv,,"gara gara [HH HH]; gari
  
",echeruo
en,garï[HHHH].,,,"",echeruo
en,lantern,n,,"ederi [HHH]; ihe ökü [HH HH]; ite
ökü [LL HH]; itikpa [LLH]; mpanaka
[LHHH]; öwa [HH], urt [LL]; urii [LHH];
  utukpe [LLH].",echeruo
en,large,adj,,"agadaga [HHHH]; nnukwu [HHH];
  oke [HH]; ukwu [HH].",echeruo
en,large (be),v,,"buo ibu [LH HL]; vuo ivu [LH
",echeruo
en,"HL], large and crooked adj agbagadü [HHHH], larynx",n,,"akpflïnta[LHHHL];akpïri'üta[LHH
HH]; eko [HL]; eko akpïrï [HL HHH]; obi
",echeruo
en,akpïrï[HLLHH].,,,"",echeruo
en,"last    v kwee [HH]; nötee [HLH], last child",n,,ödü nwa [HL HH].,echeruo
en,"latex it eri [LL], eso [HH], latrine",n,,"ogwe [HL]; ogwudu [HLL]; ülö nsï
  [HL HH].",echeruo
en,"laugh v cïa [LH]; cïa öcï [LH HL]; müö [LH];
  müö amü [LH HH], laughter",n,,"amü [HH] (önïca); öcï [HL]
  (Owere).",echeruo
en,laugh at,v,,cïa öcï [LH HL].,echeruo
en,launder (cloth),v,,"föö [HH]; süö akwa [LH
  HL].",echeruo
en,laundry club,n,,aka nde [HH HH].,echeruo
en,laver // efere ukwu [LHH HH].,,,"",echeruo
en,"lavish   vlaan""iyi[HHHL].",,,"",echeruo
en,law ;/ iwu [LH].,,,"",echeruo
en,law (enact),v,,"maa iwu [HH LH]; tinye iwu
  [LH LH].",echeruo
en,lawyer,n,,"öka iwu [LH LH], lay claim v zöö [HH]
",echeruo
en,lay down,v,,"gbötö[HL];pada[HL];tögbö[LH], lay eggyie akwa [LH HH].",echeruo
en,lay low,v,,too [HH].,echeruo
en,laziness,n,,"apa [LL]; mba [LL]; mgba [LL];
öbö [HL]; ume mba [HH HL]; ume ngwü
  [HH LH], lazy (be)    v tüa öbö [LH HH].",echeruo
en,lead    /; opu [LL].,,,"",echeruo
en,lead,v,,cïa [HH]; duo [LH]; duru [LH].,echeruo
en,leader,n,,onye ndu [LH].,echeruo
en,lead-cap /;  igu [HH].,,,"",echeruo
en,lead aright r duzie [LHH] lead to,v,,duga [LH]; pü [H].,echeruo
en,"leaf (kinds oQ "" abüba [HHL]; afïfïa [HHHH];
ahihïa [HHHH]; ahiliïa ofe [HH]; akwükwö
[HHH]; akwükwö ndü [HHH HL]; ngwu
[LL]; ökasï [LHH]; ökazï [LHH].",,,"",echeruo
en,"226

leaf (medicinal)	English-Igbo Index	lie stagnant

leaf (medicinal)",n,,öra njele [LL HHH].,echeruo
en,leaf(ofcocoyam),n,,ömïmïedefLLLHL].,echeruo
en,"",,,"",echeruo
en,leaf grass (edible),n,,acara[LLL].,echeruo
en,leaf waste,n,,ebumbu [HHHH].,echeruo
en,"",,,"",echeruo
en,leak,n,,azïïï[HHH].,echeruo
en,leak water,v,,"gbaa mmiri [HH LLL]; hie mmiri
[HH HHH]; lie mmili [HH LHH]; rie mmiri
  [HHHHH].",echeruo
en,lean,adj,,gïrï-gïrï[HH-HH].,echeruo
en,lean,v,,huo [HH].,echeruo
en,lean and tough,adj,,"alïghïrï [HLLL]; anïghïnï
  [HLLL].",echeruo
en,learn,v,,müö [LH].,echeruo
en,learning,n,,mmüta [HLH]; ömümü [LLL].,echeruo
en,learn successfully,v,,müta [LH].,echeruo
en,leather,n,,"agbagha [LLL]; akpükpö [HHH];
  akpükpü [HHH].",echeruo
en,leather-bag (small),n,,mkpuruma [LHLH].,echeruo
en,leave,v,,"fiiö [HH]; haa [LH]; naa [HH]; püö
  [HH]; raa [LH]; rapü [HL] (önïca); yaa [LH].",echeruo
en,leaven,n,,oko acïca [HH LLL].,echeruo
en,leaven,v,,koo [HH]; köö [HH].,echeruo
en,leave alone,v,,raa [LH].,echeruo
en,leave behind,v,,"ghaa [LH]; ghalü [LH]; ghara
[LH]; hapü [HL]; lozö [LHH]; raiü [LH]
  (önïca).",echeruo
en,leave in place,v,,deta [HH].,echeruo
en,leave off,v,,"ghabiri [HLH]; ghalü [LH]; ghara
  [LH]; ralü [LH] (önïca).",echeruo
en,leech,n,,etu [LL].,echeruo
en,lees,n,,ike mmanya [HL HHH]; üza [HL].,echeruo
en,left-hand,n,,"aka enwe [HH LL]; aka ibite [HH
  LLH]; ibite [LLH].",echeruo
en,left-handed person,n,,"aka ïla [HH HL]
(Azümini); omena ibite [LHL LLH] (öhafifa/
  Nsüka).",echeruo
en,left-over food,n,,"agbasa [LLH] (önïca); nli öla
[HH HL]; nli ölö [HH HL] (Oka); nri öra [HH
  HL].",echeruo
en,left hand,n,,"aka ekpe [HH LL]; aka ïkpa [HH
  LL].",echeruo
en,left over (be),v,,fö [H].,echeruo
en,leg,n,,"apata [LLL]; apataükwü [LLLHH]; ogwe
ükwü [HL HH]; ökpa [HL] (öhafia/Afikpo);
  ükwü [HH]; ütakü [LHL].",echeruo
en,legal notice,n,,ökwa [HL].,echeruo
en,legend,n,,akükö anï [HHH LL].,echeruo
en,legislate,v,,"maa iwu [HH LH]; tinye iwu [LH
  LH].",echeruo
en,leg (of animal),n,,ölü [HH]; örü [HH].,echeruo
en,leg beads,n,,ija [HL]; nja [LL].,echeruo
en,"",,,"",echeruo
en,leg deformity (have),v,,gwöö[HH].,echeruo
en,leisure,n,,ofo [HH].,echeruo
en,lend,v,,"bie [LH]; binye [LH]; gbazie [HHH];
  gbazinye [HHH].",echeruo
en,lending,n,,mbibi [LLL].,echeruo
en,length,n,,"ogologo [HHHH]; ogonogo
  [HHHH].",echeruo
en,leniard,n,,"agü [HH]; awölö [LLL]; awörö
[LLL]; eduka [HHL] (ösömarï); eworo
  [HLL].",echeruo
en,leopard skin,n,,"awölö [LLL]; awörö [LLL];
  eworo [HLL].",echeruo
en,leper's grave,n,,ütölö [HLL].,echeruo
en,leper,n,,onye ekpenta [HH LLH].,echeruo
en,lepers (group of),n,,ekwili [LLL].,echeruo
en,leprosy,n,,"arü öca [LH HH]; ekpenta [LLHH];
ikpenta [LLHH]; opo [LH]; öriöca [HLHH];
  öya öca [HL HH].",echeruo
en,lesion (of scalp),n,,ütü [LH].,echeruo
en,lessen,v,,belata [LHH];benata [LHH].,echeruo
en,lessening,n,,"mbelata [HLHH]; mbenata
  [HLHH].",echeruo
en,lessen (somewhat),v,,jüö [LH].,echeruo
en,Let us! excl ngwa [HH].,,,"",echeruo
en,leucoderma,n,,"agba [LL]; agwa [HL]; ügwa
  [HL]; ügwö [HL].",echeruo
en,Leviathan,n,,okeagü iyi [HHHL HL].,echeruo
en,levy,n,,"egwe [HH] (Owere); nha [HH]; nhu
  [LL]; ora [LL]; ütü [LH].",echeruo
en,levy (raise),v,,ree [LH].,echeruo
en,levy (taxes),v,,ree ütü [HH HH].,echeruo
en,liability,n,,"üta [HH], Uable (hold)    v taa üta [HH HH].",echeruo
en,liar,n,,"agöfü [HHL]; onye asï [HH LH]; onye
  ufe [HH LH]; ötü asï [LH LH]; ufe [LH].",echeruo
en,libel,v,,katöö[HHH];mebieaha[HLHHH].,echeruo
en,lick,v,,lacaa [HHH]; racaa [HHH].,echeruo
en,lie,n,,"ago [HH]; agügö [HLH]; ashï [LH]; asï
[LH]; ntü [LH]; okwu ügha [HH LH]; oro
[LH] (Isikwuatö); ufe [LH]; ügha [LH]; üha
  [LH].",echeruo
en,lie,v,,"shïa ashï [HH LH]; sïa asï [HH LH]; tüö
  asffLHLH], lie blatantlyfee ufe [HH LH].",echeruo
en,lie close to,v,,didebe [HLL].,echeruo
en,lie down,v,,die [HL]; dina [HL] (önïca).,echeruo
en,lie in wait,v,,cebido [HLH].,echeruo
en,lie prone,v,,"makpuo [HLH], lie stagnantdörö [LH].",echeruo
en,"227

life

Igbo Dictionary

locust



life    » ndü [HL]; üwa [LL].",,,"",echeruo
en,lift,v,,"bulie [LHH]; bunie [LHH]; buo [LH];
bum [LH]; föö [HH]; kwalite [LHH]; maburu
[HHH]; paa [HH]; para [HH]; pasa [HH]
(Bende); vulie [LHH]; vuo [LH]; viiru [LH];
",echeruo
en,welie[LHH];welite[LHH].,,,"",echeruo
en,lift and turn,v,,pagharïa [HHHH].,echeruo
en,lift up,v,,pago [HH]; palie [HHH].,echeruo
en,"light ad/ ere [HL]; efele [LHL]; ifolo [HLL];
mfe [LH]; ofe [LH]; ofele [LHL]; ofere
  [HHH].",,,"",echeruo
en,light,n,,"ife [LL]; ihe [LL] (Owere); iho [LL];
  ihu [LL]; ive [LL]; ökü [HH].",echeruo
en,lighten,v,,"fee [HH]; gbaa mfe [HH LH]; vee
  [HH].",echeruo
en,lightness of weight,n,,"mfe [LH], lightningamüma [LLL], light (become) v fee [HH]; vee [HH].",echeruo
en,light fire,v,,güö [LH].,echeruo
en,light up,v,,caa [HH].,echeruo
en,like,adv,,"ele [LL] (Bende); ele aghü [LL HL]
(Oka); elege [LLL] (Bende); eleghe [LLL]
  (Bende); ka [L].",echeruo
en,"like    conj etu [HH]; otu [LL], like",v,,hü n'anya [H HH]; masï [HH]; uked (be)masï [HH].,echeruo
en,likeness,n,,"oyiyi [HHH], like (be)    v yie [HH].",echeruo
en,like a roaring flame,adv,,"fule-fule [LLLL]
  (Oka).",echeruo
en,lily,n,,"eko [HL]; ulodi [HLL]; uiodi [HLL], lily (variety of)ede ci [HL H]; ede cukwu
[HL H]; ede mmüö [HL H]; ede öbasï [HL
  H] Crinum giganteum.",echeruo
en,Umb,n,,aka[HH].,echeruo
en,lime (kind of),n,,"üra [LL], lime tree/fruitepe nkïrïsï [HL HHHH].",echeruo
en,ümp,v,,tee ükwü [HH HH].,echeruo
en,line,n,,"ahïrï[HHH];akala[HLL];akara[HLL];
  eriri [HHH]; ögbala [HLL].",echeruo
en,lineage,n,,"aba aka [LH HH]; abï [HL]; abiilü
[LLL]; abürü [HLL]; afa [HL]; agbürü
  [LLL]; aha [HL]; ebo [HH]; ikwu [HH].",echeruo
en,lineage ritual,n,,nru [LL].,echeruo
en,line (boundary),n,,"ökara [HLL]; oke [HL], linesügbarf [HLL].",echeruo
en,line up,v,,liri [HH].,echeruo
en,lintel board,n,,mgbo [HH]; mgbö [HH].,echeruo
en,lion,n,,"agü aba [HH HH]; odum [LHH];
odumodu [LLHL]; ödüm [LHH].",echeruo
en,lip,n,,"egbere önü [HLL HH]; egbiligbe önü;
",echeruo
en,"egbugbere önü [HLL HH], lips",n,,"ebubeleönü[HHLLHH], listen    v gee [HH], gee ntï [HH LL]; ñaa ntï
  [HH LL]; yee [HH].",echeruo
en,literate (be),v,,güö akwükwö [LH HHH].,echeruo
en,"little adj rape mpe [HH HH]; nkepili [HHHH];
nta [HL]; ntakïrï [HLHH]; ntïï [HHH];
nvvantïï [HHHH]; obele [HHH] (Onïca);
  obere [HHH]; ogbede [HHH], little",n,,mpe [LH].,echeruo
en,little (a),adv,,ntïntï [HHHH].,echeruo
en,little bits,n,,mkpirisi [HLLL].,echeruo
en,little children,n,,"ümürüma [HHLH] (Bende/
  Afikpo).",echeruo
en,lively,adv,,"gara gara [HH HH]; garï gari' [HH
  HH].",echeruo
en,liver,n,,"imeji [HHL]; imeju[HHL];umeji [HHL];
",echeruo
en,"umeju[HHL], live in or at",v,,bie [HH].,echeruo
en,live on!,v,,"bilikwa [LHH], live togetherbiköö [LHH]; biköta [LHH].",echeruo
en,live with,v,,binyere [LHH].,echeruo
en,lizard,n,,"agüünö[HHHL] Ptyodactylusgecko;
agwö ülö [HH HL]; alïka [HLH]; anïga
[HLH] (Onïca); anika [HLH]; awüka [HHH];
nee ülö [LH HL]; nceke [LHH]; ngwele
[LLL] (Onïca); ngwere [LLL] (Owere);
  ngwesi [LLL]; okoti [HLL].",echeruo
en,lizard (female),n,,"ïkpökirï [LHHH], lizard (kind of)olugbulu [HHHH]; ömïlö
",echeruo
en,"[LHH], lizard (male)",n,,akïtïkpö[HHHH];ötï[HL].,echeruo
en,lizard (small),n,,atïtï [HHH].,echeruo
en,load,n,,ibu [HH]; IVU [HH].,echeruo
en,loan,v,,gbazie [HHH]; gbazinye [HHH].,echeruo
en,loan (take on),v,,ñüö [LH].,echeruo
en,"loan (take or give) v zie [HHH], lobe of breast",n,,"ike ara [LL HH]; mgba ara
[LL HH]; mkpa ala [LL HH]; mkpa ara [LL
  HH].",echeruo
en,location,n,,"ebe [HH]
lockigodo [LHH]; ïga [HH]; ugodi [LHH].",echeruo
en,lock,v,,gbacie [HHH].,echeruo
en,locks,n,,"abüba isi [HHL HH]; agïlïisi [LLL HH], lock of hairntutu [HLL].",echeruo
en,"lock up * gbacie [HHH]; gbasie [HHH], locust",n,,igube [LLL]; nwa igu [H LH].,echeruo
en,"locust (swarm of) /; igulube [LLLL]; igurube
[LLLL]; igwurube [LLLL],

228

lodge	Enghsh-Igbo Index	lyre

lodge protest",v,,shie ushi [HH LH].,echeruo
en,"",,,"",echeruo
en,log of wood,n,,oshishi[HHH];osisi[HHH].,echeruo
en,"",,,"",echeruo
en,loincloth,n,,"anam[LLL];ngödö[LLL];ögödö
",echeruo
en,[LLL];ögödü[LLL].,,,"",echeruo
en,loiter,v,,gbee [HH].,echeruo
en,"",,,"",echeruo
en,long a<#ogologo[HHHH];ogonogo[HHHH].,,,"",echeruo
en,long life to you!,v,,bilikwa [LHH].,echeruo
en,long time ago,adv,,gboo [HH] (önïca).,echeruo
en,"Look!  excl lee-ele [HH-HH] (Owere); nedü
  [LH) (önïca); taa [HL].",,,"",echeruo
en,look,v,,lee [LH]; nee [LH]; nyoo [LH].,echeruo
en,looking-glass,n,,"enyo [LL]; nnyo [LL]
  (Bende); ugegbe [LLL] (önïca).",echeruo
en,looks (good),n,,üha [LH].,echeruo
en,look after,v,,"lezie [LHH]; nee [LH]; nezie
  [LHH].",echeruo
en,look at,v,,lee [LH]; nee [LH].,echeruo
en,look at with wonder,v,,haa anya [HH HH].,echeruo
en,look cheerful,v,,"mesaa ihu [HLL HH]; mesaa
  iru [HLL HH].",echeruo
en,look disaffected,v,,"carüö ihu [HLH HH]; gbalüö
  iru [HLH HH]; gbarüö ihu [HLH HH].",echeruo
en,look for,v,,cöga [HH]; tuo [HH].,echeruo
en,look for trouble,v,,cöö okwu [HH HH].,echeruo
en,look in direction of,v,,"cee ihu [HH HH]; cee
  iru [HH HH].",echeruo
en,look out,v,,"lepü anya [HL HH]; nepü anya [HL
  HH].",echeruo
en,loom,n,,afïa [HHH]; ekwere [HHH].,echeruo
en,loosen,v,,"töfii [HL]; töö [HH]; töpee [LHH];
  töpü [HL].",echeruo
en,loose bowels (have),v,,gbaa afö [HH HH].,echeruo
en,lopsided (be),v,,daa aka [HH HH].,echeruo
en,lord,n,,odogwu [LHH] (önïca).,echeruo
en,lose blood,v,,"gbaa mmee [HH HHH] (önïca);
  gbaa öbara [HH HH].",echeruo
en,lose efficacy,v,,rüö [LH].,echeruo
en,lose lustre,v,,"caböö [HHH]; caghaa [HHH]; cuo
  [LH].",echeruo
en,lose sleep,v,,"cuo üla [HH HH]; cuo üra [HH
  HH].",echeruo
en,lose voice,v,,"daa ogbi [LH HL]; daa ogbo [LH
HL].",echeruo
en,lose weight,v,,"fee [HH]; gboo arü [LH HH];
gbüö ahü [HH HH]; gbüö arü [HH HH]; taa
  ahü [HH HH]; taa arü [HH HH]; vee [HH].",echeruo
en,loss,n,,"efu [HL];evu[HL]; ifu [HL]; iwi [HL];
  iyi [HL].",echeruo
en,loss (net),n,,üsü [LL].,echeruo
en,loss (sustain),v,,küö ahïa [LH HHH].,echeruo
en,lost (be),v,,fuo[LH].,echeruo
en,tost (get),v,,jefuo[HLH].,echeruo
en,lot,n,,ïta [LH]; nza [LH].,echeruo
en,lotion,n,,ude [HH].,echeruo
en,lot (be one's),v,,hue [LH].,echeruo
en,louse,n,,igwu [HH].,echeruo
en,love,n,,"anyaöma[HHHH];ïfiinanya[HLHH]
  (önïca); ïhünanya [HLHH].",echeruo
en,love,v,,fü n'anya [H HH]; hü n'anya [H HH].,echeruo
en,love-child,n,,nwa iko [HL HH].,echeruo
en,lover,n,,"enyi [HL]; iko [HH]; ökwü [LL]; öyï
  [LL] (önïca).",echeruo
en,lover (have),v,,yïa öyï [LH LL] (önïca).,echeruo
en,lover (male),n,,ösï [HL].,echeruo
en,lower level,n,,ndïda [LLL].,echeruo
en,lower load,v,,"buda [HL]; pada [HL]; vuda [HL];
  zee [HH]; zie [HH].",echeruo
en,lowland,n,,ndïda [LLL].,echeruo
en,low-lying area,n,,ndïda [LLL].,echeruo
en,low-priced,adj,,önü ala [HH LL].,echeruo
en,low tone,n,,önü ala [HH LL].,echeruo
en,lubricate,v,,taa [HH].,echeruo
en,luck,n,,"akara aka [HLL HH]; awele [HHH]
  (West Igbo); ewele [HHH].",echeruo
en,luck (good- or ill-),n,,ci [H].,echeruo
en,lug along,v,,dökpürü [LHH].,echeruo
en,lump,n,,esisi [HHH].,echeruo
en,lunch,n,,azïehihie [LL HHL].,echeruo
en,lung,n,,"ngü [LL]; ngügü [LLL]; üfuükporo
  [LLLL] (Owere).",echeruo
en,lungdisease,n,,ngüilo [LLLH].,echeruo
en,lust after,v,,güa [LH]; güö [LH].,echeruo
en,luxury,n,,uju akü [LH LL].,echeruo
en,lye,n,,ngo [HH].,echeruo
en,lyre,n,,übö akwara [LH].,echeruo
en,"229

machine

Igbo Dictionary

maple



M
machine /? igwe [HL].",,,"",echeruo
en,madness,n,,"ala [HH] (önïca); ara [HH]; isi
mgbaka [HH HHH]; mmöö öjöö [LHH HHH];
",echeruo
en,mmüööjöö[LHHHHH].,,,"",echeruo
en,madness (god of),n,,Agwü [HL].,echeruo
en,mad (become),v,,"gbaa ala [HH HH]; gbaa ara
[HH HH]; ghaa ala [HH HL] (önïca); güö
ala [LH HH] (önïca); wïa ala [LH HH]; yïa
  ala [LH HH].",echeruo
en,maggot,n,,"afufu[HHH];agam-evu[LH-HL];
ahühü [HHH]; arürü [HHH]; ehuhu [HHH];
esusu [HLH]; lkpulu [LHH]; ikpuru [LHH];
",echeruo
en,ituni[LLL];ndu[LL].,,,"",echeruo
en,magic,n,,"anwa nsi [LL LL]; ihe nzuzu [HH
  LHH].",echeruo
en,magical change,n,,ecici [HHH]; eriri [HLL].,echeruo
en,magical show,n,,aca ökü [LH HH].,echeruo
en,magician,n,,mgba asï [HL LH].,echeruo
en,magistrate,n,,onye ikpe [HH LH].,echeruo
en,mahogany,n,,"acï [HH] Gossweilerdenaron
  balsamiferum: uku [LL].",echeruo
en,maiden,n,,"abüghö [LHL]; agböghö [LHL];
agböghö öbïa [LHH HLL]; agbüghö [LHL];
ikporo [LLH]; Mgbe [LL]; Mgbo [LH] (Udi);
  mkpötö [HHL]; okporo [LLH].",echeruo
en,main,adj,,nne [HH].,echeruo
en,main,n,,"nne [HH], main gateekwoülö[HHHL];ekwuülö[HH
  HL].",echeruo
en,main hall,n,,obi [LH].,echeruo
en,main road,n,,ogigi ala [HLH LL].,echeruo
en,maize,n,,"akpa akpa [LL LL] (Ndizögü);
akpökpa [LLH] (Afikpo); ïkpakpa [LLH]
(Ohafïa); oka [HL]; ükwa oru [HL HL]
  (Okigwe).",echeruo
en,maize (kind of),n,,ami aca [LH LH].,echeruo
en,maize-pottage,n,,"akpa akpa [LL LL]
  (Ndizögü).",echeruo
en,maize flour,n,,alïbö [LLH] (loan).,echeruo
en,maize pap,n,,"akamu [LLL]; ogi [LL], maize pollen /; nza [HH].",echeruo
en,make    y mee [LH].,,,"",echeruo
en,make-believe,n,,nrürö [LHH].,echeruo
en,make faces,v,,kpuo anya [LH HH].,echeruo
en,make light,v,,gbaa mfe [HH HH].,echeruo
en,make money,v,,kpaa ego [HH HH].,echeruo
en,make music,n,,"kpöö [HH],
make sacrifice v süö [HH],
make serious effort v gbanïa [HLH]; kaa arü
  [HH HH]; nwaa oko [LH LL].",echeruo
en,make war,v,,lüö ögü [LH LL].,echeruo
en,"make way v caa [LH]; saa [LH], malaria fever",n,,iba [HL].,echeruo
en,male,adj,,oke [HH].,echeruo
en,malediction,n,,akwükwa [LLL].,echeruo
en,male organ,n,,agba ahü [HH HH].,echeruo
en,male person,n,,"abia [HLL]; nwa nwoke [H
  HH]; nwoke [HL].",echeruo
en,male prefix,n,,oko [HH].,echeruo
en,male youth,n,,onye oke [HH HH].,echeruo
en,malign,v,,"kötöö [HLH]; kpöö ajö aha [HH HH
  HL].",echeruo
en,malleable,adj,,mo [HL].,echeruo
en,mammon,n,,"akü [LL] mannwanwoke [H HH]; nwoke [HL]; onye
  oke [HH HH] (Ohafïa).",echeruo
en,mango,n,,"akpükpa [HHH]; üpüpa [LHH]
(Bende); ugili [HHH]; ugiri [HHH]; Vrvjngza
  gabonensis: ujuru [HHH] (Bende).",echeruo
en,mango (kind of),n,,"agbölö [LLL]; agböno
[LLL]; ögbönö [LLL]; Irvinia gaboneensis
  excels a.",echeruo
en,mangrove fly,n,,ijijiönyii-aka[HHHHH-HH].,echeruo
en,manhood ceremony,n,,ökpö [HH].,echeruo
en,manifest (become),v,,"böö [LH]; büö [LH]; vüö
  [LH].",echeruo
en,manilla,n,,"ikpeghe [LLL] (Bende); okpogho
  [LLL] (Bende); üla [HL].",echeruo
en,manner,n,,"aghaa [LHH]; aka [HH]; añaa
  [LHH]; etu [HH]; otu [HH]; üdï [LH].",echeruo
en,manners,n,,agwa [LL]; ezi [LH]; umere [HHH].,echeruo
en,man (of title),n,,nze[LL];Ogbuagü[LHHH].,echeruo
en,man (strong),n,,dimkpa [HLL].,echeruo
en,man (uncircumcised),n,,apï [LL].,echeruo
en,man (without title),n,,agbala [LLL] (önïca).,echeruo
en,man-hole,n,,"önü mpo [HH LH]; önü ntü [HH
  HH].",echeruo
en,"many    adj ada [HH]; nnukwu [HHH], many",n,,"edege [LLL] (Bende); imelüme
",echeruo
en,"[LLHLL]; imeriime [LLHLL]; imilikiti[LLLHH]
(Onïca); ötütü [LHH].",,,"",echeruo
en,man of means,n,,"ögalanya [LLLL]; ögaranya
  [LLLL].",echeruo
en,maple,n,,"ebenebe [HLHH] Thplochiton
sclerox\>lon.",echeruo
en,"230

mark	English-
mark",n,,"ama [HL]; amü [HH]; edide [HLL]
  (West Igbo).",echeruo
en,mark,v,,"hüba ama [LH HH]; hüwa ama [LH
HH]; rïba ama [LH HH]; rüba ama [LH];
  yiwe ama [HH HH].",echeruo
en,market,n,,"afïa [HHH] (Onïca); ahïa [HHH];
  ogbe [HL].",echeruo
en,market-place,n,,öma ahïa [HL HHH].,echeruo
en,market-town,n,,abakpa [LLL] (loan?).,echeruo
en,market (daily),n,,"ogumabiri [LLLHH];
  ogwumabiri [LLLHH] (ljaw).",echeruo
en,market (evening),n,,ahïa ogwe [HHH HL].,echeruo
en,market bag,n,,akpa igbo [LH LL] (Onïca).,echeruo
en,market day (names of),n,,"Afö [LL]; Ahö [LL]
(Afikpo); Eke [LH];  Nkwö [LH]; One
  [HLL]; Oye [HLL].",echeruo
en,market square,n,,ögbö ahïa [LH HHH].,echeruo
en,mark (facial),n,,ici [LL].,echeruo
